text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
#Renzi e la #Boschi si sono dissociati. Quest'anno festeggeranno con un diverso look e un nuovo nome! #LoFamoStrano… https://t.co/DA8qec3eR7,FALSE,0,LanoCorio,2019-10-30T19:25:06Z,TRUE,1189621948223016960,1189624286547513344,168796358,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LanoCorio,0,FALSE,FALSE,NA,NA
"RT @habakura54: 🦇ヴァンパイアメイドさん🦇
#ハロウィン #Halloween https://t.co/Q0zi4IB0uB",FALSE,0,NA,2019-10-30T19:25:06Z,FALSE,NA,1189624284143992832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Arelcare,281,TRUE,FALSE,NA,NA
Are you ready for Elizabeth Gaskell's spooky gothic stories? Revel in mysterious vanishings and ghostly goings on w… https://t.co/uCJAKOWz4D,FALSE,0,NA,2019-10-30T19:25:05Z,TRUE,NA,1189624282449625091,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",GaskellsHouse,0,FALSE,FALSE,NA,NA
Boo choo choo! 👻🚂🎃 #Halloween Trains this week at selected railways in the #US #Canada #halloween https://t.co/gfFxZtR2zq,FALSE,0,NA,2019-10-30T19:25:05Z,FALSE,NA,1189624282042765314,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",HalloweenTrains,0,FALSE,FALSE,NA,NA
RT @USFWS_PSW: We love bats... and so does our staff (and their kids- or should we say bat pups lols)! We'll just leave this right here...…,FALSE,0,NA,2019-10-30T19:25:05Z,FALSE,NA,1189624282005102592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheGardenMaiden,5,TRUE,FALSE,NA,NA
The cutest lumberjack we’ve ever seen! 😍 #Halloween #BabyGenius https://t.co/A5rj0xH7T2,FALSE,0,NA,2019-10-30T19:25:05Z,FALSE,NA,1189624281950502913,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",BabyGeniusToys,0,FALSE,FALSE,NA,NA
RT @cri_rabbit: 👻해피할로윈기념👻 지인합작으로 키쿠치 마코토 작업했습니다. 이것저것 그리고싶은대루 재밋게 그렸어요🎃🎃 #Halloween #halloween2019 #菊地真 #アイマス https://t.co/e6kKOST22j,FALSE,0,NA,2019-10-30T19:25:05Z,FALSE,NA,1189624281413476352,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Gray_Coin_x,80,TRUE,FALSE,NA,NA
RT @BigPicturePress: It's #Halloween tomorrow 🎃To celebrate the season of spook we are giving away five #Anatomicum books with a tote bag!…,FALSE,0,NA,2019-10-30T19:25:05Z,FALSE,NA,1189624279777906691,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",annasun1812,108,TRUE,FALSE,NA,NA
"#할로윈_트친소
#Halloween
#스트리머_트친소 

현재는 휴방중인 제휴 트수리머입니다.
롤 배그 레식 에펙 등 다양한 게임을 하며 살고있읍니다. 디코납치라던가 방송중에 갑자기 불리는것도 좋아합니다.… https://t.co/BS57P1iTy0",FALSE,0,NA,2019-10-30T19:25:04Z,TRUE,NA,1189624278947262465,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kimnasm,0,FALSE,FALSE,NA,NA
"🎉🧟‍♀️🎃🍡🎼🎸Más de medio centenar de actos de #Halloween en la #agendaCultural de mañana en #VegaBaja
📰… https://t.co/bzsGsHIGSN",FALSE,0,NA,2019-10-30T19:25:04Z,TRUE,NA,1189624278209236992,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",culturavegabaja,0,FALSE,FALSE,NA,NA
"RT @goyukasan: 🌆🌆HAPPY🎃Halloween🌆🌆

RTしないと…

イタズラしちゃうぞ💓

＼＼迷走👻企画／／
なんかリプくれたら
あなたのイメージに合った
絵文字でお返事します🤣👌💓

#仮装
#写真は一年前のハロウィン
#フィルターなしはちょいキツイ…",FALSE,0,NA,2019-10-30T19:25:04Z,FALSE,NA,1189624277705736192,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ace_1_ABC,87,TRUE,FALSE,NA,NA
"Trixxx &amp; Treats Halloween Happy Hour tonight Oct 30, 7pm #LAEvents #Events #LosAngeles #Halloween… https://t.co/bfzQxWqAVn",FALSE,0,NA,2019-10-30T19:25:04Z,TRUE,NA,1189624276829327360,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NaughtyLAGirl,0,FALSE,FALSE,NA,NA
RT @HalloweenCounts: 1 Day Until #Halloween 🎃,FALSE,0,NA,2019-10-30T19:25:04Z,FALSE,NA,1189624276711817216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mfkinnprincess,1340,TRUE,FALSE,NA,NA
RT @jolenehunter: The moment you have all been waiting for #HandsomeDevil is ready for #Halloween  !!  #TeamDiablo #CatsOfTwitter #catsofin…,FALSE,0,NA,2019-10-30T19:25:03Z,FALSE,NA,1189624271825494017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",serenityblvd,1,TRUE,FALSE,NA,NA
"RT @iiiorg: If you have #pets, you should keep them away from your house entryway on #Halloween night to avoid potential bites or pet escap…",FALSE,0,NA,2019-10-30T19:25:02Z,FALSE,NA,1189624270709841920,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mikewatts502,9,TRUE,FALSE,NA,NA
Let's make sure the scariest thing on your block this #Halloween are the neighborhood kids dressed in scary costume… https://t.co/8OAmLKbKVR,FALSE,0,NA,2019-10-30T19:25:02Z,TRUE,NA,1189624270592319490,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",DaddysTips,0,FALSE,FALSE,NA,NA
"Tot i que sóc conscient que la castanyada té poc glamour, cada cop suporto menys la festa de #Halloween #perdoperoalguhohaviadedir",FALSE,0,NA,2019-10-30T19:25:02Z,FALSE,NA,1189624270563008512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JLlachPages,0,FALSE,FALSE,NA,NA
"🎃#Halloween is Thursday. 👻 What’s so scary about #recycling? Avoid unwanted 🍬 wrappers, costumes, and jack-o’-lante… https://t.co/5sA6bWjeKC",FALSE,0,NA,2019-10-30T19:25:02Z,TRUE,NA,1189624269938012160,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",RECYPartnership,0,FALSE,FALSE,NA,NA
"RT @ChronicLoaf_: Join us in the #ChronicLoaf #Criptopber stream right now to watch #TalesFromTheHood with us

https://t.co/oIL6CJ7NIr

#ha…",FALSE,0,NA,2019-10-30T19:25:02Z,FALSE,NA,1189624266813140992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mae_DayJ,1,TRUE,FALSE,NA,NA
RT @THR: How #TerminatorDarkFate took an approach similar to that of the first #JurassicWorld and the recent #Halloween to market the film…,FALSE,0,NA,2019-10-30T19:25:01Z,FALSE,NA,1189624263906447360,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hannibal95,2,TRUE,FALSE,NA,NA
RT @thegroovyfoodco: Ready to get carving for #Halloween? Use every bit of your pumpkin &amp; add it as a topping in this Honey Roast Pumpkin r…,FALSE,0,NA,2019-10-30T19:25:00Z,FALSE,NA,1189624260534427650,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Alex_Bobsleigh,1,TRUE,FALSE,NA,NA
"Chocolate – a trick or a treat?  https://t.co/LUUKgdXsSh  
#health #nutrition #halloween https://t.co/brfxtLrbN8",FALSE,0,NA,2019-10-30T19:25:00Z,FALSE,NA,1189624259502432256,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RIHospital,0,FALSE,FALSE,NA,NA
"#Halloween is just a day away, and we want to make sure you stay safe!

Dressing for the weather will be especially… https://t.co/Zph0SNKorB",FALSE,0,NA,2019-10-30T19:25:00Z,TRUE,NA,1189624259452080128,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NWSSiouxFalls,0,FALSE,FALSE,NA,NA
"👻🎃 LAUNCHING TOMORROW 💀🕷

@NathanAke and @ArnautDanjuma take on a special #Halloween Feel Box Challenge 🤢

Unmissab… https://t.co/s3M72CDa5U",FALSE,9,NA,2019-10-30T19:25:00Z,TRUE,NA,1189624259447967744,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",afcbournemouth,0,FALSE,FALSE,NA,NA
"RT @Start_FR: 🎃Concours Halloween🎃

Tente de gagner une Glorious Model O (Noit Mat/ Blanche Mat au choix)

Le règlement est simple:
RT + FO…",FALSE,0,NA,2019-10-30T19:25:00Z,FALSE,NA,1189624259372601345,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dylanlubin4,634,TRUE,FALSE,NA,NA
"RT @BlancoDigital: It's beginning to look creepy at the Blanco Digital office, just in time for #Halloween! What do you think of our office…",FALSE,0,NA,2019-10-30T19:25:00Z,FALSE,NA,1189624258982567936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cityofarcades_,2,TRUE,FALSE,NA,NA
"RT @GothGirlVonDark: Halloween Costume Goals

#Predator #Halloween https://t.co/F5CM36OrNI",FALSE,0,NA,2019-10-30T19:24:59Z,FALSE,NA,1189624256965070849,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JsPprter1966,47,TRUE,FALSE,NA,NA
@marthadebayle @michellerenaud @NathalyMarcus @PilarBoliverJ @adrillabres @Shoshicarrillo #LadyApache #JanethGomez… https://t.co/0rvC9fCgJj,FALSE,0,marthadebayle,2019-10-30T19:24:59Z,TRUE,NA,1189624256063299584,14689728,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maicolkevin,0,FALSE,FALSE,NA,NA
"RT @billboard: Whose your dream #Halloween trick-or-treat squad? 🎃 Vote for @CNCOmusic, @Anitta, @lalioficial &amp; more below! https://t.co/pl…",FALSE,0,NA,2019-10-30T19:24:59Z,FALSE,NA,1189624255509602304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Simona__ma,34,TRUE,FALSE,NA,NA
#UERTeam #recycling #halloween https://t.co/3N5Gm6rmny,FALSE,0,NA,2019-10-30T19:24:57Z,FALSE,NA,1189624248786018304,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",UERTeam,0,FALSE,FALSE,NA,NA
"RT @kunchevsky: Ghostly Cat 👻
⠀
Happy #Halloween2019 to everyone! Don't be scared, this cute cat doesn't bite! 😽

I've made this animation…",FALSE,0,NA,2019-10-30T19:24:57Z,FALSE,NA,1189624247632576512,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ChaniA16,4133,TRUE,FALSE,NA,NA
"RT @ThatoneDooMWolf: Been seeing lots of Taomon art lately...ARE YOU FINALLY GIVING THE PROPER ATTENTION TO THE BEST DIGIMON?

#Taomon #Bes…",FALSE,0,NA,2019-10-30T19:24:57Z,FALSE,NA,1189624247276187649,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lamont786,39,TRUE,FALSE,NA,NA
"RT @RSPCA_official: With #Halloween around the corner, some may be celebrating by releasing sky lanterns. Whilst these may appear harmless,…",FALSE,0,NA,2019-10-30T19:24:56Z,FALSE,NA,1189624245384630272,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NICOLETTEmusic,40,TRUE,FALSE,NA,NA
"Trick or Treat seminar at @CamEdFac by @PEDALCam featuring unhealthy amounts of sugar, costumes, themed games, and… https://t.co/eihpuFL1ty",FALSE,0,NA,2019-10-30T19:24:56Z,TRUE,NA,1189624243031609344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GirlKrishna,0,FALSE,FALSE,NA,NA
RT @WebdotcomUK: Have you been busy creating amazing pumpkins this Halloween? Show us your most creative pumpkins for your chance to win a…,FALSE,0,NA,2019-10-30T19:24:56Z,FALSE,NA,1189624242570235904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dave_fender,4,TRUE,FALSE,NA,NA
Finished my Halloween Under the sea illustration just in time for #halloween2019  but also for @SCBWI_IL conference… https://t.co/iFnfKLkQhj,FALSE,0,NA,2019-10-30T19:24:56Z,TRUE,NA,1189624242004021249,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gabi_vagnoli,0,FALSE,FALSE,NA,NA
"RT @ItsMiyaFoxx: 🕸️🎃 It's almost #Halloween 🎃🕸️
Celebrate in style with my Halloween raffle (for my crushes only) 🦇🖤🕷️
Not a crush?... Not…",FALSE,0,NA,2019-10-30T19:24:55Z,FALSE,NA,1189624241290792960,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scooo1138,54,TRUE,FALSE,NA,NA
"RT @BuildbaseUK: 👻 Win TREATS with Buildbase this #Halloween! Just 'like' &amp; retweet this post, count the ghosts lurking in branch and comme…",FALSE,0,NA,2019-10-30T19:24:55Z,FALSE,NA,1189624239906852864,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mellowmaddy,657,TRUE,FALSE,NA,NA
RT @berrystudio1: Happy Halloween!  #halloween #nobrainer #happyhalloween #impeachtrump #trickortreat #art #trumpcartoon #politicalcartoon…,FALSE,0,NA,2019-10-30T19:24:54Z,FALSE,NA,1189624235846537216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wiscgamer,3,TRUE,FALSE,NA,NA
"RT @MyMadnessWorks: Hey there! Are you looking for a horror or eerie game to play on Halloween?
May I suggest you some games I made through…",FALSE,0,NA,2019-10-30T19:24:54Z,FALSE,NA,1189624235242807298,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Almiibo,40,TRUE,FALSE,NA,NA
"RT @Hanyo_ovo_: #Halloween 

마음눌러도 호박이 뜨지않아 슬픈분만 알티할수잇습니다.,",FALSE,0,NA,2019-10-30T19:24:53Z,FALSE,NA,1189624233053306881,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aoiyutalov,31571,TRUE,FALSE,NA,NA
"RT @Wizards_DnD: We're LIVE on https://t.co/2KBortFoc5 with double the Dragon+!

First, we have a #Halloween Dungeons &amp; Doodles special wit…",FALSE,0,NA,2019-10-30T19:24:53Z,FALSE,NA,1189624232583540738,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hamefang,7,TRUE,FALSE,NA,NA
Join us in the #ChronicLoaf #Criptopber stream right now to watch #TalesFromTheHood with us… https://t.co/lo2dP7IaLA,FALSE,0,ChronicLoaf_,2019-10-30T19:24:53Z,TRUE,1189620399392190464,1189624229597081600,1076368697432788993,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChronicLoaf_,1,FALSE,FALSE,NA,NA
RT @JoyfulBathCo: Tell us how much #Halloween #candy you’ve already eaten? tagged #bathday #joyfulbathco #goodies (all 3 tags) The more you…,FALSE,0,NA,2019-10-30T19:24:52Z,FALSE,NA,1189624228271874049,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JenW48,34,TRUE,FALSE,NA,NA
RT @__Bharlie: My nigga @DaveEast slowly getting better with this acting shit ✅. #MeganTheeStallion has her own #Halloween Series Directed…,FALSE,0,NA,2019-10-30T19:24:52Z,FALSE,NA,1189624226615058433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KenBiggaveli,1,TRUE,FALSE,NA,NA
"RT @Pltnm06Ghost: So @TheKingsFun2 asked for Makoto Nanaya as a Frankenstein.
Then it hit me...... ""Have her cosplay Victor von Gerdenheim!…",FALSE,0,NA,2019-10-30T19:24:52Z,FALSE,NA,1189624225667129351,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CatonDylan,89,TRUE,FALSE,NA,NA
"RT @itzailee: [Ailee Official Youtube] 
에일리의 HAPPY HALLOWEEN🎃
에일리와 함께하는 할로윈 파티 즐겨볼까요?
📽https://t.co/Lt4v8mbA4V
#AILEE #에일리 #할로윈 #HALLOWEEN…",FALSE,0,NA,2019-10-30T19:24:51Z,FALSE,NA,1189624223632769025,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meuexol,285,TRUE,FALSE,NA,NA
"RT @packers: Wallpapers, but make it 𝓼𝓹𝓸𝓸𝓴𝔂

#WallpaperWednesday ✖️ #Halloween https://t.co/qfclRB8ztA",FALSE,0,NA,2019-10-30T19:24:51Z,FALSE,NA,1189624223486095361,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_libbybarton,53,TRUE,FALSE,NA,NA
Sofía tomó la decisión de convertirse en cliente BELLBANK y Préstamos Bellnomina ha llegado para rescatarla de toda… https://t.co/ksb28RiZhe,FALSE,0,NA,2019-10-30T19:24:51Z,TRUE,NA,1189624222383071232,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BELLBANKDR,0,FALSE,FALSE,NA,NA
RT @cri_rabbit: 👻해피할로윈기념👻 지인합작으로 키쿠치 마코토 작업했습니다. 이것저것 그리고싶은대루 재밋게 그렸어요🎃🎃 #Halloween #halloween2019 #菊地真 #アイマス https://t.co/e6kKOST22j,FALSE,0,NA,2019-10-30T19:24:51Z,FALSE,NA,1189624221929893888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",forsiro,80,TRUE,FALSE,NA,NA
"RT @CelticFC: #Halloween Eve...

All set for #CELSTM at the home of the Champions! 🙌 https://t.co/j0W4QHKJAj",FALSE,0,NA,2019-10-30T19:24:50Z,FALSE,NA,1189624218423611392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",andrewlone28,38,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T19:24:50Z,FALSE,NA,1189624217362300928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hildadindao,11530,TRUE,FALSE,NA,NA
"RT @BlackSabbath: Ozzy &amp; Geezer #Chillin’ With @ChuckyIsReal
#halloween #chucky #horrornightschuxk https://t.co/GBMLBV3kf6",FALSE,0,NA,2019-10-30T19:24:50Z,FALSE,NA,1189624216431288325,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lazrimm,75,TRUE,FALSE,NA,NA
"RT @chapelhillgov: Our area has been upgraded to an enhanced chance of #SevereWx for #Halloween. Have a plan if you need to react quickly,…",FALSE,0,NA,2019-10-30T19:24:49Z,FALSE,NA,1189624215361638402,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ChapelHillFD,3,TRUE,FALSE,NA,NA
"RT @the_verivery: [📸] 191031 #VERIVERY
@ Happy Halloween Day🎃

7인 7색❗ 특별하고 또 특별한💕
할로윈 버전 #TagTagTag🎬
베러들 모두 #해피할로윈~🍬🍭🍫

#베리베리 #VRVR 
#Hallo…",FALSE,0,NA,2019-10-30T19:24:49Z,FALSE,NA,1189624214321451008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kaz_O_Matic,609,TRUE,FALSE,NA,NA
RT @PopCrave: .@NickiMinaj and her husband slay #Halloween costume as Chucky and Tiffany. 🔪 https://t.co/8vtCoTiXBz,FALSE,0,NA,2019-10-30T19:24:49Z,FALSE,NA,1189624214090899462,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",antvocado,93,TRUE,FALSE,NA,NA
RT @FarCrygame: Are your pumpkins ready? 🎃 retrovide's (Instagram) Eden's gate pumpkin is great day and night! #FarCry5 #Halloween https://…,FALSE,0,NA,2019-10-30T19:24:49Z,FALSE,NA,1189624212958244864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",patrixland,31,TRUE,FALSE,NA,NA
"RT @TheHeartTruth: #Halloween is fast approaching, but with the DASH eating plan, heart healthy eating isn't scary at all. This low-fat rec…",FALSE,0,NA,2019-10-30T19:24:48Z,FALSE,NA,1189624209519058944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ahawesttexas,2,TRUE,FALSE,NA,NA
RT @DarkTV_es: Burger King se disfraza de McDonald's para #Halloween 😂🎃👻 https://t.co/fczE3lUnjJ,FALSE,0,NA,2019-10-30T19:24:48Z,FALSE,NA,1189624209380646912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DanielReinaa,380,TRUE,FALSE,NA,NA
"RT @lrcfs: People you definitely do not want trick or treating this #Halloween ... it’s our final heat before the grand final. 

You decide…",FALSE,0,NA,2019-10-30T19:24:47Z,FALSE,NA,1189624207426015232,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ScotlandYardCSI,1,TRUE,FALSE,NA,NA
RT @ACETECH_Global: Make sure to avoid any unnecessary scares this Halloween with the latest in Vehicle Intelligence solutions from ACETECH…,FALSE,0,NA,2019-10-30T19:24:47Z,FALSE,NA,1189624205400297472,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dezynamite,1,TRUE,FALSE,NA,NA
"RT @PamelaMcQuilli1: Happy Halloween 🕸🍁🎃🕷

#halloween2019 #Halloween #holidayhome #visitnorthumberland 
@Airbnb… https://t.co/qfLw8DkqTp",FALSE,0,NA,2019-10-30T19:24:47Z,TRUE,NA,1189624205190586368,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",bookdirect,0,FALSE,FALSE,NA,NA
"RT @BrentToderian: It’s almost #Halloween, &amp; time again to have a serious conversation about whether your neighbourhood passes the famous “…",FALSE,0,NA,2019-10-30T19:24:46Z,FALSE,NA,1189624202879332352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coolgrey,14,TRUE,FALSE,NA,NA
